any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2021;Garrotxa;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2244
2021;Garrotxa;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2208
2021;Garrotxa;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;3018
2021;Garrotxa;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;2160
2021;Garrotxa;dones;màsters universitaris i similars;població de 15 anys o més;;741
2021;Garrotxa;dones;doctorat universitari;població de 15 anys o més;;159
2021;Garrotxa;dones;total;població de 15 anys o més;;25071
2021;Garrotxa;total;analfabetisme;població de 15 anys o més;;75
2021;Garrotxa;total;educació primària incompleta;població de 15 anys o més;;1905
2021;Garrotxa;total;educació primària;població de 15 anys o més;;7986
2021;Garrotxa;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;14922
2021;Garrotxa;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;5520
2021;Garrotxa;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;5187
2021;Garrotxa;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;4527
2021;Garrotxa;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;4977
2021;Garrotxa;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;3720
2021;Garrotxa;total;màsters universitaris i similars;població de 15 anys o més;;1188
2021;Garrotxa;total;doctorat universitari;població de 15 anys o més;;348
2021;Garrotxa;total;total;població de 15 anys o més;;50352
2021;Gironès;homes;analfabetisme;població de 15 anys o més;;303
2021;Gironès;homes;educació primària incompleta;població de 15 anys o més;;2454
2021;Gironès;homes;educació primària;població de 15 anys o més;;9096
2021;Gironès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;24456
2021;Gironès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11787
2021;Gironès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7950
2021;Gironès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;6435
2021;Gironès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7134
2021;Gironès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;6789
2021;Gironès;homes;màsters universitaris i similars;població de 15 anys o més;;2238
2021;Gironès;homes;doctorat universitari;població de 15 anys o més;;1161
2021;Gironès;homes;total;població de 15 anys o més;;79803
2021;Gironès;dones;analfabetisme;població de 15 anys o més;;549
2021;Gironès;dones;educació primària incompleta;població de 15 anys o més;;2901
2021;Gironès;dones;educació primària;població de 15 anys o més;;10065
2021;Gironès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;20733
2021;Gironès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11901
2021;Gironès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7422
2021;Gironès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5706
2021;Gironès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;10365
2021;Gironès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8520
2021;Gironès;dones;màsters universitaris i similars;població de 15 anys o més;;3363
2021;Gironès;dones;doctorat universitari;població de 15 anys o més;;1083
2021;Gironès;dones;total;població de 15 anys o més;;82614
2021;Gironès;total;analfabetisme;població de 15 anys o més;;855
2021;Gironès;total;educació primària incompleta;població de 15 anys o més;;5358
2021;Gironès;total;educació primària;població de 15 anys o més;;19158
2021;Gironès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;45189
2021;Gironès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;23688
2021;Gironès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;15372
2021;Gironès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12141
2021;Gironès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;17499
2021;Gironès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;15309
2021;Gironès;total;màsters universitaris i similars;població de 15 anys o més;;5601
2021;Gironès;total;doctorat universitari;població de 15 anys o més;;2244
2021;Gironès;total;total;població de 15 anys o més;;162417
2021;Maresme;homes;analfabetisme;població de 15 anys o més;;297
2021;Maresme;homes;educació primària incompleta;població de 15 anys o més;;6369
2021;Maresme;homes;educació primària;població de 15 anys o més;;17799
2021;Maresme;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;58335
2021;Maresme;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;26799
2021;Maresme;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;20229
2021;Maresme;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;18681
2021;Maresme;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;19545
2021;Maresme;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;17361
2021;Maresme;homes;màsters universitaris i similars;població de 15 anys o més;;4203
2021;Maresme;homes;doctorat universitari;població de 15 anys o més;;2070
2021;Maresme;homes;total;població de 15 anys o més;;191688
2021;Maresme;dones;analfabetisme;població de 15 anys o més;;819
2021;Maresme;dones;educació primària incompleta;població de 15 anys o més;;8256
2021;Maresme;dones;educació primària;població de 15 anys o més;;22311
2021;Maresme;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;51837
2021;Maresme;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;25182
2021;Maresme;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;19209
2021;Maresme;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;17604
2021;Maresme;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;26106
2021;Maresme;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;19797
2021;Maresme;dones;màsters universitaris i similars;població de 15 anys o més;;5952
2021;Maresme;dones;doctorat universitari;població de 15 anys o més;;1839
2021;Maresme;dones;total;població de 15 anys o més;;198909
2021;Maresme;total;analfabetisme;població de 15 anys o més;;1116
2021;Maresme;total;educació primària incompleta;població de 15 anys o més;;14622
2021;Maresme;total;educació primària;població de 15 anys o més;;40113
2021;Maresme;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;110172
2021;Maresme;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;51978
2021;Maresme;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;39438
2021;Maresme;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;36288
2021;Maresme;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;45651
2021;Maresme;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;37158
2021;Maresme;total;màsters universitaris i similars;població de 15 anys o més;;10155
2021;Maresme;total;doctorat universitari;població de 15 anys o més;;3909
2021;Maresme;total;total;població de 15 anys o més;;390600
2021;Moianès;homes;analfabetisme;població de 15 anys o més;;0
2021;Moianès;homes;educació primària incompleta;població de 15 anys o més;;66
2021;Moianès;homes;educació primària;població de 15 anys o més;;726
2021;Moianès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;2007
2021;Moianès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;804
2021;Moianès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;750
2021;Moianès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;642
2021;Moianès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;618
2021;Moianès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;468
2021;Moianès;homes;màsters universitaris i similars;població de 15 anys o més;;126
2021;Moianès;homes;doctorat universitari;població de 15 anys o més;;66
2021;Moianès;homes;total;població de 15 anys o més;;6282
2021;Moianès;dones;analfabetisme;població de 15 anys o més;;3
2021;Moianès;dones;educació primària incompleta;població de 15 anys o més;;105
2021;Moianès;dones;educació primària;població de 15 anys o més;;786
2021;Moianès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1524
2021;Moianès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;708
2021;Moianès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;612
2021;Moianès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;495
2021;Moianès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;807
2021;Moianès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;603
2021;Moianès;dones;màsters universitaris i similars;població de 15 anys o més;;186
2021;Moianès;dones;doctorat universitari;població de 15 anys o més;;69
2021;Moianès;dones;total;població de 15 anys o més;;5898
2021;Moianès;total;analfabetisme;població de 15 anys o més;;3
2021;Moianès;total;educació primària incompleta;població de 15 anys o més;;174
2021;Moianès;total;educació primària;població de 15 anys o més;;1512
2021;Moianès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3531
2021;Moianès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1512
2021;Moianès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1365
2021;Moianès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1137
2021;Moianès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1422
2021;Moianès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1074
2021;Moianès;total;màsters universitaris i similars;població de 15 anys o més;;312
2021;Moianès;total;doctorat universitari;població de 15 anys o més;;135
2021;Moianès;total;total;població de 15 anys o més;;12180
2021;Montsià;homes;analfabetisme;població de 15 anys o més;;72
2021;Montsià;homes;educació primària incompleta;població de 15 anys o més;;975
2021;Montsià;homes;educació primària;població de 15 anys o més;;3636
2021;Montsià;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;11916
2021;Montsià;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3282
2021;Montsià;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3444
2021;Montsià;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2703
2021;Montsià;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1740
2021;Montsià;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1317
2021;Montsià;homes;màsters universitaris i similars;població de 15 anys o més;;459
2021;Montsià;homes;doctorat universitari;població de 15 anys o més;;102
2021;Montsià;homes;total;població de 15 anys o més;;29652
2021;Montsià;dones;analfabetisme;població de 15 anys o més;;147
2021;Montsià;dones;educació primària incompleta;població de 15 anys o més;;1209
2021;Montsià;dones;educació primària;població de 15 anys o més;;4695
2021;Montsià;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;9603
2021;Montsià;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3066
2021;Montsià;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2784
2021;Montsià;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2661
2021;Montsià;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2634
2021;Montsià;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1629
2021;Montsià;dones;màsters universitaris i similars;població de 15 anys o més;;726
2021;Montsià;dones;doctorat universitari;població de 15 anys o més;;105
2021;Montsià;dones;total;població de 15 anys o més;;29259
2021;Montsià;total;analfabetisme;població de 15 anys o més;;219
2021;Montsià;total;educació primària incompleta;població de 15 anys o més;;2187
2021;Montsià;total;educació primària;població de 15 anys o més;;8334
2021;Montsià;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;21519
2021;Montsià;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;6351
2021;Montsià;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;6231
2021;Montsià;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5367
2021;Montsià;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;4377
2021;Montsià;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;2943
2021;Montsià;total;màsters universitaris i similars;població de 15 anys o més;;1182
2021;Montsià;total;doctorat universitari;població de 15 anys o més;;207
2021;Montsià;total;total;població de 15 anys o més;;58911
2021;Noguera;homes;analfabetisme;població de 15 anys o més;;72
2021;Noguera;homes;educació primària incompleta;població de 15 anys o més;;636
2021;Noguera;homes;educació primària;població de 15 anys o més;;2238
2021;Noguera;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;7020
2021;Noguera;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1974
2021;Noguera;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1860
2021;Noguera;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1464
2021;Noguera;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1092
2021;Noguera;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;780
2021;Noguera;homes;màsters universitaris i similars;població de 15 anys o més;;261
2021;Noguera;homes;doctorat universitari;població de 15 anys o més;;87
2021;Noguera;homes;total;població de 15 anys o més;;17478
2021;Noguera;dones;analfabetisme;població de 15 anys o més;;87
2021;Noguera;dones;educació primària incompleta;població de 15 anys o més;;657
2021;Noguera;dones;educació primària;població de 15 anys o més;;2361
2021;Noguera;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;5355
2021;Noguera;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1497
2021;Noguera;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1482
2021;Noguera;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1239
2021;Noguera;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1797
2021;Noguera;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1092
2021;Noguera;dones;màsters universitaris i similars;població de 15 anys o més;;405
2021;Noguera;dones;doctorat universitari;població de 15 anys o més;;66
2021;Noguera;dones;total;població de 15 anys o més;;16038
2021;Noguera;total;analfabetisme;població de 15 anys o més;;159
2021;Noguera;total;educació primària incompleta;població de 15 anys o més;;1290
2021;Noguera;total;educació primària;població de 15 anys o més;;4599
2021;Noguera;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;12375
2021;Noguera;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3468
2021;Noguera;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3339
2021;Noguera;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2703
2021;Noguera;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2889
2021;Noguera;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1869
2021;Noguera;total;màsters universitaris i similars;població de 15 anys o més;;666
2021;Noguera;total;doctorat universitari;població de 15 anys o més;;153
2021;Noguera;total;total;població de 15 anys o més;;33516
2021;Osona;homes;analfabetisme;població de 15 anys o més;;66
2021;Osona;homes;educació primària incompleta;població de 15 anys o més;;1704
2021;Osona;homes;educació primària;població de 15 anys o més;;8265
2021;Osona;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;24693
2021;Osona;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;7938
2021;Osona;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8448
2021;Osona;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;6321
2021;Osona;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;5367
2021;Osona;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;4422
2021;Osona;homes;màsters universitaris i similars;població de 15 anys o més;;1230
2021;Osona;homes;doctorat universitari;població de 15 anys o més;;537
2021;Osona;homes;total;població de 15 anys o més;;68991
2021;Osona;dones;analfabetisme;població de 15 anys o més;;249
2021;Osona;dones;educació primària incompleta;població de 15 anys o més;;2526
2021;Osona;dones;educació primària;població de 15 anys o més;;9153
2021;Osona;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;19809
2021;Osona;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;7503
2021;Osona;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7254
2021;Osona;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5439
2021;Osona;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;8544
2021;Osona;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;5715
2021;Osona;dones;màsters universitaris i similars;població de 15 anys o més;;2133
2021;Osona;dones;doctorat universitari;població de 15 anys o més;;516
2021;Osona;dones;total;població de 15 anys o més;;68847
2021;Osona;total;analfabetisme;població de 15 anys o més;;318
2021;Osona;total;educació primària incompleta;població de 15 anys o més;;4230
2021;Osona;total;educació primària;població de 15 anys o més;;17421
2021;Osona;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;44499
2021;Osona;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;15441
2021;Osona;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;15705
2021;Osona;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;11760
2021;Osona;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;13914
2021;Osona;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;10137
2021;Osona;total;màsters universitaris i similars;població de 15 anys o més;;3360
2021;Osona;total;doctorat universitari;població de 15 anys o més;;1053
2021;Osona;total;total;població de 15 anys o més;;137838
2021;Pallars Jussà;homes;analfabetisme;població de 15 anys o més;;3
2021;Pallars Jussà;homes;educació primària incompleta;població de 15 anys o més;;162
2021;Pallars Jussà;homes;educació primària;població de 15 anys o més;;849
2021;Pallars Jussà;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1545
2021;Pallars Jussà;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;819
2021;Pallars Jussà;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;693
2021;Pallars Jussà;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;750
2021;Pallars Jussà;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;477
2021;Pallars Jussà;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;423
2021;Pallars Jussà;homes;màsters universitaris i similars;població de 15 anys o més;;111
2021;Pallars Jussà;homes;doctorat universitari;població de 15 anys o més;;45
2021;Pallars Jussà;homes;total;població de 15 anys o més;;5871
2021;Pallars Jussà;dones;analfabetisme;població de 15 anys o més;;6
2021;Pallars Jussà;dones;educació primària incompleta;població de 15 anys o més;;246
2021;Pallars Jussà;dones;educació primària;població de 15 anys o més;;945
2021;Pallars Jussà;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1323
2021;Pallars Jussà;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;588
2021;Pallars Jussà;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;558
2021;Pallars Jussà;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;531
2021;Pallars Jussà;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;744
2021;Pallars Jussà;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;486
2021;Pallars Jussà;dones;màsters universitaris i similars;població de 15 anys o més;;189
2021;Pallars Jussà;dones;doctorat universitari;població de 15 anys o més;;36
2021;Pallars Jussà;dones;total;població de 15 anys o més;;5655
2021;Pallars Jussà;total;analfabetisme;població de 15 anys o més;;9
2021;Pallars Jussà;total;educació primària incompleta;població de 15 anys o més;;411
2021;Pallars Jussà;total;educació primària;població de 15 anys o més;;1794
2021;Pallars Jussà;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;2871
2021;Pallars Jussà;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1407
2021;Pallars Jussà;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1248
2021;Pallars Jussà;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1281
2021;Pallars Jussà;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1218
2021;Pallars Jussà;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;909
2021;Pallars Jussà;total;màsters universitaris i similars;població de 15 anys o més;;303
2021;Pallars Jussà;total;doctorat universitari;població de 15 anys o més;;81
2021;Pallars Jussà;total;total;població de 15 anys o més;;11529
2021;Pallars Sobirà;homes;analfabetisme;població de 15 anys o més;;0
2021;Pallars Sobirà;homes;educació primària incompleta;població de 15 anys o més;;48
2021;Pallars Sobirà;homes;educació primària;població de 15 anys o més;;303
2021;Pallars Sobirà;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;744
2021;Pallars Sobirà;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;453
2021;Pallars Sobirà;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;462
2021;Pallars Sobirà;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;477
2021;Pallars Sobirà;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;297
2021;Pallars Sobirà;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;297
2021;Pallars Sobirà;homes;màsters universitaris i similars;població de 15 anys o més;;72
2021;Pallars Sobirà;homes;doctorat universitari;població de 15 anys o més;;39
2021;Pallars Sobirà;homes;total;població de 15 anys o més;;3189
2021;Pallars Sobirà;dones;analfabetisme;població de 15 anys o més;;3
2021;Pallars Sobirà;dones;educació primària incompleta;població de 15 anys o més;;72
2021;Pallars Sobirà;dones;educació primària;població de 15 anys o més;;351
2021;Pallars Sobirà;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;591
2021;Pallars Sobirà;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;435
2021;Pallars Sobirà;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;300
2021;Pallars Sobirà;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;285
2021;Pallars Sobirà;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;492
2021;Pallars Sobirà;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;342
2021;Pallars Sobirà;dones;màsters universitaris i similars;població de 15 anys o més;;132
2021;Pallars Sobirà;dones;doctorat universitari;població de 15 anys o més;;36
2021;Pallars Sobirà;dones;total;població de 15 anys o més;;3036
2021;Pallars Sobirà;total;analfabetisme;població de 15 anys o més;;3
2021;Pallars Sobirà;total;educació primària incompleta;població de 15 anys o més;;120
2021;Pallars Sobirà;total;educació primària;població de 15 anys o més;;651
2021;Pallars Sobirà;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;1335
2021;Pallars Sobirà;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;888
2021;Pallars Sobirà;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;762
2021;Pallars Sobirà;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;762
2021;Pallars Sobirà;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;786
2021;Pallars Sobirà;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;639
2021;Pallars Sobirà;total;màsters universitaris i similars;població de 15 anys o més;;201
2021;Pallars Sobirà;total;doctorat universitari;població de 15 anys o més;;75
2021;Pallars Sobirà;total;total;població de 15 anys o més;;6225
2021;Pla d'Urgell;homes;analfabetisme;població de 15 anys o més;;51
2021;Pla d'Urgell;homes;educació primària incompleta;població de 15 anys o més;;510
2021;Pla d'Urgell;homes;educació primària;població de 15 anys o més;;2250
2021;Pla d'Urgell;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;6057
2021;Pla d'Urgell;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1839
2021;Pla d'Urgell;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1941
2021;Pla d'Urgell;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1566
2021;Pla d'Urgell;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;945
2021;Pla d'Urgell;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;723
2021;Pla d'Urgell;homes;màsters universitaris i similars;població de 15 anys o més;;192
2021;Pla d'Urgell;homes;doctorat universitari;població de 15 anys o més;;72
2021;Pla d'Urgell;homes;total;població de 15 anys o més;;16146
2021;Pla d'Urgell;dones;analfabetisme;població de 15 anys o més;;93
2021;Pla d'Urgell;dones;educació primària incompleta;població de 15 anys o més;;495
2021;Pla d'Urgell;dones;educació primària;població de 15 anys o més;;2397
2021;Pla d'Urgell;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;4740
2021;Pla d'Urgell;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1617
2021;Pla d'Urgell;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1404
2021;Pla d'Urgell;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1389
2021;Pla d'Urgell;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1662
2021;Pla d'Urgell;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;942
2021;Pla d'Urgell;dones;màsters universitaris i similars;població de 15 anys o més;;417
2021;Pla d'Urgell;dones;doctorat universitari;població de 15 anys o més;;54
2021;Pla d'Urgell;dones;total;població de 15 anys o més;;15213
2021;Pla d'Urgell;total;analfabetisme;població de 15 anys o més;;147
2021;Pla d'Urgell;total;educació primària incompleta;població de 15 anys o més;;1002
2021;Pla d'Urgell;total;educació primària;població de 15 anys o més;;4650
2021;Pla d'Urgell;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;10794
2021;Pla d'Urgell;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3456
2021;Pla d'Urgell;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3345
2021;Pla d'Urgell;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2955
2021;Pla d'Urgell;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2607
2021;Pla d'Urgell;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1662
2021;Pla d'Urgell;total;màsters universitaris i similars;població de 15 anys o més;;609
2021;Pla d'Urgell;total;doctorat universitari;població de 15 anys o més;;126
2021;Pla d'Urgell;total;total;població de 15 anys o més;;31359
2021;Pla de l'Estany;homes;analfabetisme;població de 15 anys o més;;66
2021;Pla de l'Estany;homes;educació primària incompleta;població de 15 anys o més;;492
2021;Pla de l'Estany;homes;educació primària;població de 15 anys o més;;1368
2021;Pla de l'Estany;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;4632
2021;Pla de l'Estany;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1401
2021;Pla de l'Estany;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1560
2021;Pla de l'Estany;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1308
2021;Pla de l'Estany;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1194
2021;Pla de l'Estany;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;936
2021;Pla de l'Estany;homes;màsters universitaris i similars;població de 15 anys o més;;399
2021;Pla de l'Estany;homes;doctorat universitari;població de 15 anys o més;;162
2021;Pla de l'Estany;homes;total;població de 15 anys o més;;13515
2021;Pla de l'Estany;dones;analfabetisme;població de 15 anys o més;;90
