any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2022;Garrotxa;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2253
2022;Garrotxa;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2304
2022;Garrotxa;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;3099
2022;Garrotxa;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;2238
2022;Garrotxa;dones;màsters universitaris i similars;població de 15 anys o més;;807
2022;Garrotxa;dones;doctorat universitari;població de 15 anys o més;;180
2022;Garrotxa;dones;total;població de 15 anys o més;;25341
2022;Garrotxa;total;analfabetisme;població de 15 anys o més;;69
2022;Garrotxa;total;educació primària incompleta;població de 15 anys o més;;1863
2022;Garrotxa;total;educació primària;població de 15 anys o més;;7593
2022;Garrotxa;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;15336
2022;Garrotxa;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;5598
2022;Garrotxa;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;5220
2022;Garrotxa;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;4761
2022;Garrotxa;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;5112
2022;Garrotxa;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;3864
2022;Garrotxa;total;màsters universitaris i similars;població de 15 anys o més;;1302
2022;Garrotxa;total;doctorat universitari;població de 15 anys o més;;384
2022;Garrotxa;total;total;població de 15 anys o més;;51099
2022;Gironès;homes;analfabetisme;població de 15 anys o més;;339
2022;Gironès;homes;educació primària incompleta;població de 15 anys o més;;2373
2022;Gironès;homes;educació primària;població de 15 anys o més;;8358
2022;Gironès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;25086
2022;Gironès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;11862
2022;Gironès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8034
2022;Gironès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;6621
2022;Gironès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;7242
2022;Gironès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;6966
2022;Gironès;homes;màsters universitaris i similars;població de 15 anys o més;;2412
2022;Gironès;homes;doctorat universitari;població de 15 anys o més;;1239
2022;Gironès;homes;total;població de 15 anys o més;;80538
2022;Gironès;dones;analfabetisme;població de 15 anys o més;;561
2022;Gironès;dones;educació primària incompleta;població de 15 anys o més;;2706
2022;Gironès;dones;educació primària;població de 15 anys o més;;9417
2022;Gironès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;21042
2022;Gironès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;12039
2022;Gironès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7593
2022;Gironès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5883
2022;Gironès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;10572
2022;Gironès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;8754
2022;Gironès;dones;màsters universitaris i similars;població de 15 anys o més;;3651
2022;Gironès;dones;doctorat universitari;població de 15 anys o més;;1170
2022;Gironès;dones;total;població de 15 anys o més;;83385
2022;Gironès;total;analfabetisme;població de 15 anys o més;;900
2022;Gironès;total;educació primària incompleta;població de 15 anys o més;;5082
2022;Gironès;total;educació primària;població de 15 anys o més;;17775
2022;Gironès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;46128
2022;Gironès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;23901
2022;Gironès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;15627
2022;Gironès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12504
2022;Gironès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;17814
2022;Gironès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;15717
2022;Gironès;total;màsters universitaris i similars;població de 15 anys o més;;6066
2022;Gironès;total;doctorat universitari;població de 15 anys o més;;2409
2022;Gironès;total;total;població de 15 anys o més;;163920
2022;Maresme;homes;analfabetisme;població de 15 anys o més;;228
2022;Maresme;homes;educació primària incompleta;població de 15 anys o més;;5742
2022;Maresme;homes;educació primària;població de 15 anys o més;;16236
2022;Maresme;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;59250
2022;Maresme;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;26700
2022;Maresme;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;20472
2022;Maresme;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;19335
2022;Maresme;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;19767
2022;Maresme;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;17928
2022;Maresme;homes;màsters universitaris i similars;població de 15 anys o més;;4593
2022;Maresme;homes;doctorat universitari;població de 15 anys o més;;2340
2022;Maresme;homes;total;població de 15 anys o més;;192594
2022;Maresme;dones;analfabetisme;població de 15 anys o més;;702
2022;Maresme;dones;educació primària incompleta;població de 15 anys o més;;7731
2022;Maresme;dones;educació primària;població de 15 anys o més;;20979
2022;Maresme;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;52236
2022;Maresme;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;25275
2022;Maresme;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;19566
2022;Maresme;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;18153
2022;Maresme;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;26556
2022;Maresme;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;20727
2022;Maresme;dones;màsters universitaris i similars;població de 15 anys o més;;6543
2022;Maresme;dones;doctorat universitari;població de 15 anys o més;;2130
2022;Maresme;dones;total;població de 15 anys o més;;200598
2022;Maresme;total;analfabetisme;població de 15 anys o més;;930
2022;Maresme;total;educació primària incompleta;població de 15 anys o més;;13470
2022;Maresme;total;educació primària;població de 15 anys o més;;37215
2022;Maresme;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;111486
2022;Maresme;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;51978
2022;Maresme;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;40035
2022;Maresme;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;37491
2022;Maresme;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;46326
2022;Maresme;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;38658
2022;Maresme;total;màsters universitaris i similars;població de 15 anys o més;;11133
2022;Maresme;total;doctorat universitari;població de 15 anys o més;;4470
2022;Maresme;total;total;població de 15 anys o més;;393192
2022;Moianès;homes;analfabetisme;població de 15 anys o més;;0
2022;Moianès;homes;educació primària incompleta;població de 15 anys o més;;63
2022;Moianès;homes;educació primària;població de 15 anys o més;;669
2022;Moianès;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;2028
2022;Moianès;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;816
2022;Moianès;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;765
2022;Moianès;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;687
2022;Moianès;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;666
2022;Moianès;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;489
2022;Moianès;homes;màsters universitaris i similars;població de 15 anys o més;;141
2022;Moianès;homes;doctorat universitari;població de 15 anys o més;;75
2022;Moianès;homes;total;població de 15 anys o més;;6393
2022;Moianès;dones;analfabetisme;població de 15 anys o més;;3
2022;Moianès;dones;educació primària incompleta;població de 15 anys o més;;96
2022;Moianès;dones;educació primària;població de 15 anys o més;;735
2022;Moianès;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1536
2022;Moianès;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;717
2022;Moianès;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;618
2022;Moianès;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;531
2022;Moianès;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;831
2022;Moianès;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;621
2022;Moianès;dones;màsters universitaris i similars;població de 15 anys o més;;210
2022;Moianès;dones;doctorat universitari;població de 15 anys o més;;81
2022;Moianès;dones;total;població de 15 anys o més;;5982
2022;Moianès;total;analfabetisme;població de 15 anys o més;;3
2022;Moianès;total;educació primària incompleta;població de 15 anys o més;;159
2022;Moianès;total;educació primària;població de 15 anys o més;;1401
2022;Moianès;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;3561
2022;Moianès;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1536
2022;Moianès;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1386
2022;Moianès;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1218
2022;Moianès;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1497
2022;Moianès;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1110
2022;Moianès;total;màsters universitaris i similars;població de 15 anys o més;;351
2022;Moianès;total;doctorat universitari;població de 15 anys o més;;153
2022;Moianès;total;total;població de 15 anys o més;;12378
2022;Montsià;homes;analfabetisme;població de 15 anys o més;;60
2022;Montsià;homes;educació primària incompleta;població de 15 anys o més;;993
2022;Montsià;homes;educació primària;població de 15 anys o més;;3396
2022;Montsià;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;12150
2022;Montsià;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3321
2022;Montsià;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3438
2022;Montsià;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2838
2022;Montsià;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1779
2022;Montsià;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1395
2022;Montsià;homes;màsters universitaris i similars;població de 15 anys o més;;498
2022;Montsià;homes;doctorat universitari;població de 15 anys o més;;120
2022;Montsià;homes;total;població de 15 anys o més;;29982
2022;Montsià;dones;analfabetisme;població de 15 anys o més;;132
2022;Montsià;dones;educació primària incompleta;població de 15 anys o més;;1164
2022;Montsià;dones;educació primària;població de 15 anys o més;;4416
2022;Montsià;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;9705
2022;Montsià;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3102
2022;Montsià;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;2871
2022;Montsià;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2754
2022;Montsià;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2679
2022;Montsià;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1731
2022;Montsià;dones;màsters universitaris i similars;població de 15 anys o més;;798
2022;Montsià;dones;doctorat universitari;població de 15 anys o més;;117
2022;Montsià;dones;total;població de 15 anys o més;;29475
2022;Montsià;total;analfabetisme;població de 15 anys o més;;192
2022;Montsià;total;educació primària incompleta;població de 15 anys o més;;2157
2022;Montsià;total;educació primària;població de 15 anys o més;;7812
2022;Montsià;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;21855
2022;Montsià;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;6420
2022;Montsià;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;6309
2022;Montsià;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5592
2022;Montsià;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;4461
2022;Montsià;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;3126
2022;Montsià;total;màsters universitaris i similars;població de 15 anys o més;;1299
2022;Montsià;total;doctorat universitari;població de 15 anys o més;;234
2022;Montsià;total;total;població de 15 anys o més;;59457
2022;Noguera;homes;analfabetisme;població de 15 anys o més;;69
2022;Noguera;homes;educació primària incompleta;població de 15 anys o més;;573
2022;Noguera;homes;educació primària;població de 15 anys o més;;2058
2022;Noguera;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;7086
2022;Noguera;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1980
2022;Noguera;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1878
2022;Noguera;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1539
2022;Noguera;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1101
2022;Noguera;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;804
2022;Noguera;homes;màsters universitaris i similars;població de 15 anys o més;;291
2022;Noguera;homes;doctorat universitari;població de 15 anys o més;;81
2022;Noguera;homes;total;població de 15 anys o més;;17466
2022;Noguera;dones;analfabetisme;població de 15 anys o més;;78
2022;Noguera;dones;educació primària incompleta;població de 15 anys o més;;594
2022;Noguera;dones;educació primària;població de 15 anys o més;;2232
2022;Noguera;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;5433
2022;Noguera;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1509
2022;Noguera;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1509
2022;Noguera;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1290
2022;Noguera;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1854
2022;Noguera;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1116
2022;Noguera;dones;màsters universitaris i similars;població de 15 anys o més;;444
2022;Noguera;dones;doctorat universitari;població de 15 anys o més;;69
2022;Noguera;dones;total;població de 15 anys o més;;16131
2022;Noguera;total;analfabetisme;població de 15 anys o més;;147
2022;Noguera;total;educació primària incompleta;població de 15 anys o més;;1167
2022;Noguera;total;educació primària;població de 15 anys o més;;4290
2022;Noguera;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;12522
2022;Noguera;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3489
2022;Noguera;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3387
2022;Noguera;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2829
2022;Noguera;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2955
2022;Noguera;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1920
2022;Noguera;total;màsters universitaris i similars;població de 15 anys o més;;741
2022;Noguera;total;doctorat universitari;població de 15 anys o més;;147
2022;Noguera;total;total;població de 15 anys o més;;33597
2022;Osona;homes;analfabetisme;població de 15 anys o més;;60
2022;Osona;homes;educació primària incompleta;població de 15 anys o més;;1527
2022;Osona;homes;educació primària;població de 15 anys o més;;7620
2022;Osona;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;25305
2022;Osona;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;7962
2022;Osona;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;8589
2022;Osona;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;6519
2022;Osona;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;5460
2022;Osona;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;4542
2022;Osona;homes;màsters universitaris i similars;població de 15 anys o més;;1350
2022;Osona;homes;doctorat universitari;població de 15 anys o més;;600
2022;Osona;homes;total;població de 15 anys o més;;69537
2022;Osona;dones;analfabetisme;població de 15 anys o més;;207
2022;Osona;dones;educació primària incompleta;població de 15 anys o més;;2325
2022;Osona;dones;educació primària;població de 15 anys o més;;8610
2022;Osona;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;20082
2022;Osona;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;7539
2022;Osona;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;7404
2022;Osona;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;5613
2022;Osona;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;8679
2022;Osona;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;5937
2022;Osona;dones;màsters universitaris i similars;població de 15 anys o més;;2325
2022;Osona;dones;doctorat universitari;població de 15 anys o més;;591
2022;Osona;dones;total;població de 15 anys o més;;69315
2022;Osona;total;analfabetisme;població de 15 anys o més;;267
2022;Osona;total;educació primària incompleta;població de 15 anys o més;;3852
2022;Osona;total;educació primària;població de 15 anys o més;;16230
2022;Osona;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;45390
2022;Osona;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;15501
2022;Osona;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;15993
2022;Osona;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;12138
2022;Osona;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;14139
2022;Osona;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;10479
2022;Osona;total;màsters universitaris i similars;població de 15 anys o més;;3675
2022;Osona;total;doctorat universitari;població de 15 anys o més;;1191
2022;Osona;total;total;població de 15 anys o més;;138849
2022;Pallars Jussà;homes;analfabetisme;població de 15 anys o més;;3
2022;Pallars Jussà;homes;educació primària incompleta;població de 15 anys o més;;153
2022;Pallars Jussà;homes;educació primària;població de 15 anys o més;;810
2022;Pallars Jussà;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;1560
2022;Pallars Jussà;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;846
2022;Pallars Jussà;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;705
2022;Pallars Jussà;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;777
2022;Pallars Jussà;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;498
2022;Pallars Jussà;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;453
2022;Pallars Jussà;homes;màsters universitaris i similars;població de 15 anys o més;;120
2022;Pallars Jussà;homes;doctorat universitari;població de 15 anys o més;;54
2022;Pallars Jussà;homes;total;població de 15 anys o més;;5979
2022;Pallars Jussà;dones;analfabetisme;població de 15 anys o més;;9
2022;Pallars Jussà;dones;educació primària incompleta;població de 15 anys o més;;231
2022;Pallars Jussà;dones;educació primària;població de 15 anys o més;;888
2022;Pallars Jussà;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;1326
2022;Pallars Jussà;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;597
2022;Pallars Jussà;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;561
2022;Pallars Jussà;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;549
2022;Pallars Jussà;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;765
2022;Pallars Jussà;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;516
2022;Pallars Jussà;dones;màsters universitaris i similars;població de 15 anys o més;;210
2022;Pallars Jussà;dones;doctorat universitari;població de 15 anys o més;;45
2022;Pallars Jussà;dones;total;població de 15 anys o més;;5694
2022;Pallars Jussà;total;analfabetisme;població de 15 anys o més;;12
2022;Pallars Jussà;total;educació primària incompleta;població de 15 anys o més;;384
2022;Pallars Jussà;total;educació primària;població de 15 anys o més;;1698
2022;Pallars Jussà;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;2883
2022;Pallars Jussà;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1446
2022;Pallars Jussà;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1266
2022;Pallars Jussà;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1329
2022;Pallars Jussà;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1263
2022;Pallars Jussà;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;969
2022;Pallars Jussà;total;màsters universitaris i similars;població de 15 anys o més;;330
2022;Pallars Jussà;total;doctorat universitari;població de 15 anys o més;;99
2022;Pallars Jussà;total;total;població de 15 anys o més;;11673
2022;Pallars Sobirà;homes;analfabetisme;població de 15 anys o més;;0
2022;Pallars Sobirà;homes;educació primària incompleta;població de 15 anys o més;;48
2022;Pallars Sobirà;homes;educació primària;població de 15 anys o més;;282
2022;Pallars Sobirà;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;738
2022;Pallars Sobirà;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;450
2022;Pallars Sobirà;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;486
2022;Pallars Sobirà;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;507
2022;Pallars Sobirà;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;318
2022;Pallars Sobirà;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;315
2022;Pallars Sobirà;homes;màsters universitaris i similars;població de 15 anys o més;;72
2022;Pallars Sobirà;homes;doctorat universitari;població de 15 anys o més;;45
2022;Pallars Sobirà;homes;total;població de 15 anys o més;;3264
2022;Pallars Sobirà;dones;analfabetisme;població de 15 anys o més;;3
2022;Pallars Sobirà;dones;educació primària incompleta;població de 15 anys o més;;60
2022;Pallars Sobirà;dones;educació primària;població de 15 anys o més;;327
2022;Pallars Sobirà;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;591
2022;Pallars Sobirà;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;432
2022;Pallars Sobirà;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;303
2022;Pallars Sobirà;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;291
2022;Pallars Sobirà;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;510
2022;Pallars Sobirà;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;357
2022;Pallars Sobirà;dones;màsters universitaris i similars;població de 15 anys o més;;147
2022;Pallars Sobirà;dones;doctorat universitari;població de 15 anys o més;;33
2022;Pallars Sobirà;dones;total;població de 15 anys o més;;3060
2022;Pallars Sobirà;total;analfabetisme;població de 15 anys o més;;3
2022;Pallars Sobirà;total;educació primària incompleta;població de 15 anys o més;;105
2022;Pallars Sobirà;total;educació primària;població de 15 anys o més;;609
2022;Pallars Sobirà;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;1329
2022;Pallars Sobirà;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;885
2022;Pallars Sobirà;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;792
2022;Pallars Sobirà;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;798
2022;Pallars Sobirà;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;831
2022;Pallars Sobirà;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;675
2022;Pallars Sobirà;total;màsters universitaris i similars;població de 15 anys o més;;219
2022;Pallars Sobirà;total;doctorat universitari;població de 15 anys o més;;78
2022;Pallars Sobirà;total;total;població de 15 anys o més;;6324
2022;Pla d'Urgell;homes;analfabetisme;població de 15 anys o més;;42
2022;Pla d'Urgell;homes;educació primària incompleta;població de 15 anys o més;;453
2022;Pla d'Urgell;homes;educació primària;població de 15 anys o més;;2118
2022;Pla d'Urgell;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;6198
2022;Pla d'Urgell;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1827
2022;Pla d'Urgell;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1980
2022;Pla d'Urgell;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1635
2022;Pla d'Urgell;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;948
2022;Pla d'Urgell;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;735
2022;Pla d'Urgell;homes;màsters universitaris i similars;població de 15 anys o més;;219
2022;Pla d'Urgell;homes;doctorat universitari;població de 15 anys o més;;84
2022;Pla d'Urgell;homes;total;població de 15 anys o més;;16242
2022;Pla d'Urgell;dones;analfabetisme;població de 15 anys o més;;87
2022;Pla d'Urgell;dones;educació primària incompleta;població de 15 anys o més;;465
2022;Pla d'Urgell;dones;educació primària;població de 15 anys o més;;2268
2022;Pla d'Urgell;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;4803
2022;Pla d'Urgell;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1632
2022;Pla d'Urgell;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1443
2022;Pla d'Urgell;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1422
2022;Pla d'Urgell;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1704
2022;Pla d'Urgell;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;969
2022;Pla d'Urgell;dones;màsters universitaris i similars;població de 15 anys o més;;444
2022;Pla d'Urgell;dones;doctorat universitari;població de 15 anys o més;;66
2022;Pla d'Urgell;dones;total;població de 15 anys o més;;15306
2022;Pla d'Urgell;total;analfabetisme;població de 15 anys o més;;132
2022;Pla d'Urgell;total;educació primària incompleta;població de 15 anys o més;;921
2022;Pla d'Urgell;total;educació primària;població de 15 anys o més;;4386
2022;Pla d'Urgell;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;11001
2022;Pla d'Urgell;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;3459
2022;Pla d'Urgell;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3423
2022;Pla d'Urgell;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;3057
2022;Pla d'Urgell;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2652
2022;Pla d'Urgell;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1704
2022;Pla d'Urgell;total;màsters universitaris i similars;població de 15 anys o més;;666
2022;Pla d'Urgell;total;doctorat universitari;població de 15 anys o més;;150
2022;Pla d'Urgell;total;total;població de 15 anys o més;;31548
2022;Pla de l'Estany;homes;analfabetisme;població de 15 anys o més;;48
2022;Pla de l'Estany;homes;educació primària incompleta;població de 15 anys o més;;453
2022;Pla de l'Estany;homes;educació primària;població de 15 anys o més;;1272
2022;Pla de l'Estany;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;4680
2022;Pla de l'Estany;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1407
2022;Pla de l'Estany;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1560
2022;Pla de l'Estany;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1350
2022;Pla de l'Estany;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1203
2022;Pla de l'Estany;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;993
2022;Pla de l'Estany;homes;màsters universitaris i similars;població de 15 anys o més;;426
2022;Pla de l'Estany;homes;doctorat universitari;població de 15 anys o més;;174
2022;Pla de l'Estany;homes;total;població de 15 anys o més;;13575
2022;Pla de l'Estany;dones;analfabetisme;població de 15 anys o més;;78
